9063,80,,James,Largier,RSA,
9070,22,,Stefan,Koechlin,GER,
9071,24,,Richard,Hyde,AUS,
9072,14,USAMH58,Mike,Holt,USA,
9074,60,AUSEA2,Earle,Alexander,AUS,
9082,82,,Jeff,Miller,USA,
9083,55,,Aaron,Ross,USA,
9094,66,,Peter,Funke,RSA,
9102,38,,Douglas,Hagan,USA,
9105,20,,James,Mcgillivray,GBR,
9106,59,USAMM150,Mike ,Martin,USA,
9115,81,,Dean,Souter,AUS,
9118,57,,Jakub,Pawluk,POL,
9121,54,,Jan-Philipp,Hofmann,GER,
9123,52,,Enno,Wilts,GER,
9124,36,GBRTS61,Terry,Scutcher,GBR,
9125,19,,Roger,Deane,GBR,
9126,46,,Stuart,Turnbull,GBR,
9132,7,,Przemek,Zag┴Ski,POL,
9133,28,,Lena,Stueckl,GER,
9150,50,FRADH5,Herve,De Kergariou,FRA,
9158,48,,Tom,Stivano,GBR,
9160,27,USAHH22,Howard,Hamlin,USA,
9167,61,,Nigel,Lott,AUS,
9169,16,,Tim,Boger,GER,
9182,42,,Alexander,Holzapfel,GER,
9190,6,GBRIP9,Ian ,Pinnell,GBR,
9191,78,,Malcolm,Higgins,AUS,
9192,2,,Mark,Stowell,AUS,
9196,56,GBRDS75,David,Smithwhite,GBR,
9197,63,GERNB14,Nicola,Birkner,GER,
9198,33,GERJS44,Julian,Stueckl,GER,
9203,5,,Nathan,Batchelor,GBR,
9205,4,,Sam (Ga),Cronin,AUS,
9207,72,CANRT4,Robert,Tennant,CAN,
9208,18,USAEC32,Edward,Conrads,USA,
9209,1,DENJS1,Jan,Saugmann,DEN,
9210,3,AUSMQ1,Michael,Quirk,AUS,
984,92,,Murray,Makin,AUS,
,,,Aaron,Ross,USA,
,,,A,Baker,AUS,
,,,A,Bessell,AUS,
,,,-,Achterberg ,GER,
,,,-,Achterberg,GER,
,,,Adam ,Kenney,GBR,
,,,Adam,Brenz-Verca,AUS,
,,,Adam,Kenney,GBR,
,,,Adam,Linton,AUS,
,,,Adam,Mailling,AUS,
,,,Adam,Malling ,DEN,
,,,-,Adams ,CAN,
,,,,Adams,CAN,
,,,Adam,Schell,CAN,
,,,Adam,Wyatt,AUS,
,,,,Adler,USA,
,,,Adrian ,Coates,GBR,
,,,Adrian ,Miles,GBR,
,,,Adrian,Coates,GBR,
,,,Adrian,Iten,SUI,
,,,Adrian,Miles,GBR,
,,,A,Franklin,RSA,
,,,,Agrapart,FRA,
,,,-,Agrapart,FRA,
,,,Aiko,Saito,,
,,,,Aitken,GBR,
,,,Alain ,Beltzung,FRA,
,,,Alain ,Chartier,FRA,
,,,Alain,Beltzung,FRA,
,,,Alain,Chartier,FRA,
,,,Alain,Chartier,FRA,CYVP
,,,Alain,Lallemand,FRA,
,,,Alain,Preel,,C V ST AUBIN S/MER - France
,,,Alain,Sage,,
,,,Alan ,Franklin,RSA,P.Y.C
,,,Alan ,Montague,GBR,
,,,Alan,Franklin,RSA,
,,,Alan,Freedman,USA,
,,,Alan,Haylett,RSA,
,,,Alan,Moss,GBR,
,,,Alan,Norman,USA,
,,,Alastai,Macleod,GBR,
,,,Alex ,Cull,GBR,
,,,Alex ,Davies,GBR,DW SC
,,,Alexander ,Wilhelm,GER,HSC
,,,Alexander,Von Mertens,GER,
,,,Alexander,Wilhelm,GER,
,,,Alexandre ,Laussu,USA,
,,,Alexandre,Nevo,FRA,ASPTT LA ROCHELLE
,,,Alex,Davies,GBR,
,,,Alexis,Preel,FRA,
,,,Alex,Thomson,AUS,
,,,Ali,Meller,USA,
,,,Alistair ,Boyle,CAN,
,,,Allan ,Andreasen,DEN,HS
,,,Allan ,Johnson,USA,
,,,Allan,Kilgore,USA,
,,,,Alvarado,GBR,
,,,Alyn ,Ovenden ,AUS,
,,,Alyn ,Ovenden,AUS,
,,,Alyn,Ovenden,,
,,,A,Murray,AUS,
,,,Amy,Cooper,AUS,
,,,Anders ,Friis,DEN,
,,,Anders ,Mårtensson,SWE,
,,,Anders,Eklund,SWE,
,,,Anders,Friis,DEN,
,,,Anders,Friis,GER,
,,,,Anderson,RSA,
,,,,Anderson,USA,
,,,-,Anderson,USA,
,,,,Andersson,SWE,
,,,,Anderton,GBR,
,,,Andi,Achterberg,GER,
,,,André ,Müller,GER,
,,,Andrea ,Greco,ITA,LNI
,,,Andrea ,Messina,ITA,
,,,Andreas ,Achterberg,GER,
,,,Andreas ,Achterberg,GER,DTYC
,,,Andreas ,Carlsson,SWE,
,,,Andreas ,Carlsson,SWE,GKSS
,,,Andreas ,Kindlimann,SUI,YC G
,,,Andreas ,Pope,GER,KYC
,,,Andreas ,Schmidt,GER,
,,,Andreas ,Schulter,GBR,SLSV
,,,Andreas,Achterberg,GER,
,,,Andreas,Happich,GER,
,,,Andreas,Schluter,USA,
,,,Andreas,Wieland,GER,
,,,Andrew ,Buttner,USA,
,,,Andrew ,Chisholm,AUS,
,,,Andrew ,Harry,AUS,F SC
,,,Andrew ,Short,GBR,
,,,Andrew ,Slater,AUS,
,,,Andrew,Buttner,USA,
,,,Andrew,Chadwick,USA,
,,,Andrew,Chisholm,AUS,
,,,Andrew,Cole,USA,
,,,Andrew,George,GBR,
,,,Andrew,Goldman,USA,
,,,Andrew,Hewson,AUS,
,,,Andrew,Mccole,AUS,
,,,Andrew,Nolan,NZL,
,,,Andrew,Petch,AUS,
,,,Andrew,Short,GBR,
,,,Andrew,Streeter,GBR,
,,,Andrew,Sutton,USA,
,,,Andrew,Wood,GBR,
,,,Andy ,Denniss,GBR,
,,,Andy ,Gray,GBR,
,,,Andy ,Williams ,GER,
,,,Andy,Edmonds,GBR,
,,,Andy,Forman,GBR,
,,,Andy,Gray,GBR,
,,,Andy,Tyas,GBR,
,,,Andy,Williams,GBR,
,,,Angela ,Stegner,GER,MYC
,,,Anna,Lang,GER,WVH
,,,Anna,Patterson,USA,
,,,Anne ,Nehrenberg,GER,
,,,Anne,Fitzpatrick,USA,
,,,Anne,Nehrenberg,GER,
,,,Anne,Nehrenberg,GER,SCBO
,,,-,Annese,ITA,
,,,,Annighöfer,GER,
,,,A,Nolan,GBR,
,,,Anthony ,Dean,AUS,
,,,Anthony ,Dean,AUS,F SC
,,,Anthony ,Gaunt,AUS,
,,,Anthony,Dean,AUS,
,,,Anthony,Devita,USA,
,,,Anthony,Gaunt,AUS,
,,,Anthony,King,AUS,
,,,Antje Gosch,Gosch,GER,WSCW
,,,Antje,Gosch,GER,
,,,Antoine ,Huchet,FRA,C N B P P
,,,Antoine,Millet,FRA,
,,,Antoine,Ratouis,FRA,B N DE SCIEZ
,,,Antoine,Rimbert,FRA,
,,,Antoine,Victor,FRA,Y C CANNES
,,,Anton,Ellens,RSA,
,,,Antti,Jore,FIN,
,,,Antti,Raita,FIN,
,,,Antti,Raita,FIN,V-71
,,,Antti,Salonen,FIN,
,,,A,Palmer,GBR,
,,,Arielle,Darrow,AUS,
,,,Arnaud,Poirier,FRA,EV ROCHELAISE
,,,Arnd,Howar,GER,
,,,Arne ,Lanatowitz,GER,
,,,Arne,Wittemer,GER,
,,,Aron,Tellen,GER,
,,,Arthur ,Kinsolving,USA,
,,,Arthur,George,GBR,
,,,Ashley,Love,USA,
AUS 6213,,AUSTK17,Terry ,Kyrwood,AUS,
AUS 6376,,,S,Vincent,AUS,
AUS 7283,AUS 52,,David,Meehan,AUS,
AUS 7284,,,J,Feurerhacke,AUS,
AUS 7334,,,M,Phillips,AUS,
AUS 7405,,,P,Wilson,AUS,
AUS 7407,,,S,Schloss,AUS,
AUS 7478,AUS 104,,Norman,Brandon,AUS,
AUS 7534,AUS 37,,Martin,Pike,AUS,
AUS 7535,,,M,O'donnell,AUS,
AUS 7741,,,T,Smith,AUS,
AUS 7829,,,Stewart ,Hooper,AUS,
AUS 7980,,,A,Gooding,AUS,
AUS 7982,,,A,Finglass,AUS,
AUS 7982,,,Nigel,Lott,AUS,RQYS
AUS 7984,AUS 100,,Will,Gunzburg,AUS,
AUS 8041,AUS 21,,Ben,Hunter,AUS,
AUS 8041,,,Wayne,Boyd,AUS,
AUS 8042,,,Morgan,Bax,AUS,
AUS 8044,,,K,Webber,AUS,
AUS 8045,,,P,Osmond,AUS,
AUS 8093,,,D,Skinner,AUS,
AUS 8173,AUS 27,,Michael,Baddage,AUS,
AUS 8174,,,P,Kessell,AUS,
AUS 8175,,AUSMH20,Matthew,Hansen,AUS,
AUS 8176,,,Sean,Gregory,AUS,
AUS 8177 ,,AUSLP4,Luke ,Payne,AUS,
AUS 8177,AUS 99,,Michael,Navarro,AUS,
AUS 8182,,,Stuart,Campbell,AUS,
AUS 8183,AUS 80,,Jason,Wallington,AUS,
AUS 8185 ,,,Paul,Ridgeway,AUS,
AUS 8185,,AUSEA2,Earle,Alexander,AUS,
AUS 8185,,,K,Leckenby,AUS,
AUS 8186,,,G,Wells,AUS,
AUS 8218 ,,,J,Jamieson,AUS,
AUS 8219,,,Dave,Christie,AUS,
AUS 8223,AUS 90,,Steve,Kennedy,AUS,
AUS 8271,,,B,Bell,AUS,
AUS 8272,AUS 50,,Jay,Brown,AUS,
AUS 8272,,,D,Hart,AUS,
AUS 8273,,,J,Sanderson,AUS,
AUS 8274,AUS 44,,John,Hands,AUS,
AUS 8274,,,K,Brown,AUS,
AUS 8280 ,,AUSMQ1,Michael,Quirk,AUS,
AUS 8280,AUS 48,AUSMQ1,Michael,Quirk,AUS,
AUS 8280,,AUSMQ1,Michael,Quirk,AUS,
AUS 8280,,AUSMQ1,Michael,Quirk,AUS,MHYC
AUS 8289,,,G,Dawson,AUS,
AUS 8290,,,B,Mcinerney,AUS,
AUS 8292,AUS 46,,Mark ,Srymgour,AUS,
AUS 8321,,,Marcos,Vivian,AUS,RFBYC
AUS 8338 ,,,S,Venes,AUS,
AUS 8339,,,C,Semple,AUS,
AUS 8345,AUS 71,,Renee,De Voogd,AUS,
AUS 8349,,,Ian,Murdoch,AUS,
AUS 8356,AUS 56,,Tessa ,Parkinson,AUS,
AUS 8395,AUS 92,AUSLM3,Luke,Molloy,GBR,
AUS 8395,,,P,Marsh,AUS,
AUS 8396 ,,,P,Holden,AUS,
AUS 8399,AUS 23,,Bill,Cuneo,AUS,
AUS 8399,,,Frank,Karlovecz,AUS,
AUS 8453,,,S,Brown,AUS,
AUS 8454 ,,,-,Whitbread,AUS,
AUS 8454,,,J,Pirret,AUS,
AUS 8455 ,,AUSDB42,Dean ,Blatchford,AUS,
AUS 845,,,J,Hayley,AUS,
AUS 8498 ,,,-,Warne,AUS,
AUS 8498,AUS 32,,Edward,Cox,AUS,
AUS 8498,,,Peter,Hewson,AUS,
AUS 8499 ,,,-,Dixon,AUS,
AUS 8499,AUS 55,USAAM,Alexander,Meller,USA,
AUS 8499,,,P,Pearson,AUS,
AUS 8500 ,,,-,Page,AUS,
AUS 8501 ,,,-,Finch,AUS,
AUS 8501 ,,,-,White,AUS,
AUS 8501,AUS 96,,Stuart,Campbell,AUS,
AUS 8506,AUS 36,,Mark,Robertshaw,AUS,
AUS 8506,,,Mark,Robertshaw,AUS,
AUS 8506,,,M,Eaton,AUS,
AUS 8512,,,R,Smith,AUS,
AUS 8523,AUS 19,,Peter,Hewson,AUS,
AUS 8523,,,T,Blatchford,AUS,
AUS 8524,AUS 45,,Nigel,Lott,AUS,
AUS 8524,,,Leslie,Nathanson,AUS,
AUS 8524,,,P,Meehan,AUS,
AUS 8547 ,,AUSCJ14,Carter,Jackson,AUS,
AUS 8547,,,Anthony,Gaunt,AUS,
AUS 8547,AUS 88,,Anthony,Gaunt,AUS,
AUS 8548,,,Hugh,Stodart,AUS,
AUS 8549 ,,,-,Matthew,AUS,
AUS 8557 ,,,-,Long,AUS,
AUS 8557,,,D,Williams,AUS,
AUS 8558,AUS 95,,Richard,Hyde,AUS,
AUS 8558,,,B,Pease,AUS,
AUS 8559 ,,,Malcolm,Higgins,AUS,
AUS 8559,,,D,Wilsdon,AUS,
AUS 8577 ,,,-,Searant,AUS,
AUS 8577,,,Andrew,Griffiths,AUS,
AUS 8578,,,M,Holden,AUS,
AUS 8585,,AUSCJ14,Carter,Jackson,AUS,
AUS 8588 ,,,-,Smith,AUS,
AUS 8588,AUS 70,,Murray,Smith,AUS,
AUS 8588,,,Mark,Stowell,AUS,
AUS 8588,,,Simon ,Gorman,AUS,
AUS 8589,AUS 41,,Mark,Barber,AUS,
AUS 8589,,,Richard,Machin,AUS,
AUS 8589,,,Sandra,Barber,AUS,
AUS 8601,,,L,Parker,AUS,
AUS 8602,,,M,Finlayson,AUS,
AUS 8603 ,,,Ian,Dunn,AUS,
AUS 8603,,,M,Owen,AUS,
AUS 8604,,,J,Burford,AUS,
AUS 8605,AUS 69,,Nick,Murray,AUS,
AUS 8605,,,S,Burt,AUS,
AUS 8606 ,,,Geoff,Lange,AUS,
AUS 8606,AUS 22,,Adrian,Cooper,AUS,
AUS 8617 ,,,Kane,Sinclair,AUS,
AUS 8618 ,,,J,Field,AUS,
AUS 8618,AUS 29,,Torvar,Mirsky,AUS,
AUS 8619,,AUSDN1,Darren,Nicholson,AUS,
AUS 8626 ,,,I,Murray,AUS,
AUS 8628 ,,,Peter,Croft,AUS,
AUS 8628,AUS 20,,Brian,Robinson,AUS,
AUS 8637,1954,,Sam,Cronin,AUS,
AUS 8637,,,Sam,Cronin,AUS,
AUS 8644 ,,,David,Porter,AUS,
AUS 8644,,,David,Porter,AUS,
AUS 8648,AUS 49,,Jeffrey,Robinson,AUS,
AUS 8667 ,,,Scott,Olsen,AUS,
AUS 8667,AUS 3,,Scott,Olsen,AUS,
AUS 8668,AUS 11,,David,Perlman,AUS,
AUS 8682 ,,,-,Hyde,AUS,
AUS 8696 ,,AUSCJ14,Carter,Jackson,AUS,
AUS 8696,AUS 54,AUSCJ14,Carter,Jackson,AUS,
AUS 8696,,AUSCJ14,Carter,Jackson,AUS,
AUS 8696,,AUSCJ14,Carter,Jackson,AUS,MHYC
AUS 8710,AUS 106,,Justin,Mitchell,AUS,
AUS 8711,,,John,Bagshaw,AUS,
AUS 8738,3,,John,Macarthur-King,AUS,
AUS 8738,AUS 91,,Paul,Mitchell,AUS,
AUS 8738,,,Paul,Mitchell,AUS,WSC
AUS 8739,AUS 1,,Ian,Dunn,AUS,
AUS 8740 ,,,Ian,Burford,AUS,
AUS 8755 ,,AUSMH20,Matthew,Hansen,AUS,
AUS 8755,,AUSMH20,Matthew,Hansen,AUS,
AUS 8756,AUS 14 ,,Ross,Brennan,AUS,
AUS 8759,AUS 39,,Scott,Ovenden,AUS,
AUS 8760 ,,,Brett,Van Munster,AUS,
AUS 8760,,,Peter,Woolman,AUS,
AUS 8764,AUS 57,,Geoff,Holden,AUS,
AUS 8780,,,Brett,Van Munster,AUS,
AUS 8781 ,,AUSEA2,Earle,Alexander,AUS,
AUS 8781,AUS 53,AUSEA2,Earle,Alexander,AUS,
AUS 8781,,AUSEA2,Earle,Alexander,AUS,
AUS 8781,,AUSEA2,Earle,Alexander,AUS,RQYS - Royal Queensland Yacht Squadron
AUS 8782,,,Andrew,Hewson,AUS,
AUS 8782,AUS 38,,Andrew,Hewson,AUS,
AUS 8783,AUS 31,,Fletcher,Kennedy,AUS,
AUS 8784,AUS 12,,Hugh,Stodart,AUS,
AUS 8784,,,Hugh,Stodart,AUS,
AUS 8785,AUS 24,,Ian,Burford,AUS,
AUS 8795,AUS 34,AUSAH16,Alexander,Higgins,AUS,
AUS 8795,,,Martin,Pike,AUS,
AUS 8796,AUS 30,,Malcolm,Higgins,AUS,
AUS 8797,,,Martin,Pike,AUS,
AUS 8798,AUS 4,,Mark,Stowell,AUS,
AUS 8801 ,,,Peter,Chappell,AUS,
AUS 8801,AUS 101,,Peter,Chappell,AUS,
AUS 8801,,,Peter,Chappell,AUS,
AUS 8803,AUS 2,,Kate,Quinn,AUS,
AUS 8804,AUS 75,AUSCN1,Chris,Nicholson,AUS,
AUS 8809,AUS 33,,Leslie,Nathanson,AUS,
AUS 8810,AUS 103,,David,Alexander,AUS,
AUS 8811,AUS 6,AUSMH20,Matthew,Hansen,AUS,
AUS 8811,,AUSMH20,Matthew,Hansen,AUS,RFBYL
AUS 8813,AUS 43,,Brett,Van Munster,AUS,
AUS 8813,,,Brett,Van Munster,AUS,GSC-A
AUS 8817,,,Douglas,Hagan,AUS,
AUS 8817,,,Nick ,Davis,AUS,
AUS 8840,,,Kevin ,Cameron,AUS,
AUS 8853 ,,AUSCJ14,Carter,Jackson,AUS,
AUS 8853,,AUSCJ14,Carter,Jackson,AUS,
AUS 8855 ,,,Mark,Stowell,AUS,
AUS 8855,,,Mark,Stowell,AUS,ROYAL FRESHWATER BAY YACHT CLUB
AUS 8877,8,,Amy,Lee,AUS,
AUS 8890,,,Malcom,Higgins,AUS,
AUS 8893 ,,,Jeffrey ,Robinson,AUS,
AUS 8901,,AUSPN7,Peter,Nicholas,AUS,RFBYC
AUS 8920,1965,,Jeffrey,Robinson,AUS,
AUS 8920,,AUSMQ1,Michael,Quirk,AUS,
AUS 8920,,,Jeffrey,Robinson,AUS,TASC
AUS 8921 ,,,Nigel ,Lott,AUS,
AUS 8922 ,,,Bill,Cuneo,AUS,
AUS 8922,1949,,Brett,Bowden,AUS,
AUS 8922,,,Brett,Bowden,AUS,
AUS 8922,,,,Lawrence,AUS,
AUS 8943,,,Brett,Bowden,AUS,ROYAL B RIGHTON YACHT CLUB
AUS 8946,,AUSSH38,Sandy ,Higgins,AUS,
AUS 8946,,,,Higgins ,AUS,
AUS 8957,1962 M,,Peter,Woolman,AUS,
AUS 8957,,,Peter ,Woolman,AUS,
AUS 8968 ,,AUSMH20,Matthew,Hansen,AUS,
AUS 8968,48,AUSMH20,Matthew,Hansen,AUS,
AUS 8968,,AUSMH20,Matthew,Hansen,AUS,
AUS 9018,67,,Brett,Bowden,AUS,
AUS 9018,,,Brett,Bowden,AUS,
AUS 9022,1960,,Ian,Burford,AUS,
AUS 9022,,,Ian ,Burford,AUS,
AUS 9028,1943 M,AUSEA2,Earle,Alexander,AUS,
AUS 9028,1943,AUSEA2,Earle,Alexander,AUS,
AUS 9028,28,AUSEA2,Earle,Alexander,AUS,
AUS 9028,,AUSEA2,Earle,Alexander,AUS,
AUS 9028,,AUSEA2,Earle,Alexander,AUS,ROYAL QUEESLAND YACHT CLUB
AUS 9036,,AUSMQ1,Michael,Quirk,AUS,
AUS 9036,,AUSMQ1,Michael,Quirk,AUS,WSC
AUS 9037,1963,,Nigel,Lott,AUS,
AUS 9059,1965 M,,Christopher,Paterson,AUS,
AUS 9061,,,Kevin,Cameron,AUS,
AUS 9071,1949 M,,Richard,Hyde,AUS,
AUS 9071,2,,Richard,Hyde,AUS,
AUS 9071,,,,Hyde,AUS,
AUS 9074,1989,AUSPN7,Peter,Nicholas,AUS,
AUS 9105,1957 M,,Jim,Mcgillivray,AUS,
AUS 9105,,AUSPN7,Peter,Nicholas,AUS,
AUS 9105,,,Marcos,Vivian,AUS,
AUS 9110,17,,Mark,Stowell,AUS,
AUS 9110,1963 M,,Mark,Stowell,AUS,
AUS 9110,,,Mark,Stowell,AUS,
AUS 9115,60,,Dean,Souter,AUS,
AUS 9134,1957,AUSMQ1,Michael,Quirk,AUS,
AUS 9134,29,,Curtis,Hartmann,AUS,
AUS 9134,,AUSMQ1,Michael,Quirk,AUS,
AUS 9167,1963 M,,Nigel,Lott,AUS,
AUS 9167,33,,Nigel,Lott,AUS,
AUS 9167,,,Nigel,Lott,AUS,
AUS 9191,1968 M,,Sandy,Higgins,AUS,
AUS 9191,56,,Malcolm,Higgins,AUS,
AUS 9204,1959 M,AUSMH20,Matthew,Hansen,AUS,
AUS 9205,1954 M,,Sam,Cronin,AUS,
AUS 9210,1957 M,AUSMQ1,Michael,Quirk,AUS,
AUS 9211,1958 M,,Rob,Deussen,AUS,
AUS 9213,1960 M,,Ian,Burford,AUS,
,,AUSAM17,Andrew,Mcconaghy,AUS,
,,AUSBG5,Ben,Greenhough,AUS,
,,AUSBP11,Bryce ,Penfold,AUS,
,,AUSBP11,Bryce,Penfold,AUS,
,,AUSCH27,Chris,Hough,AUS,
,,AUSCJ14,Carter,Jackson,AUS,
,,AUSCN1,Chris ,Nicholson,AUS,
,,AUSCN1,Chris,Nicholson,AUS,
,,AUSDB42,Dean ,Blatchford,AUS,
,,AUSDN1,Darren,Nicholson,AUS,
,,AUSEA2,Earle,Alexander,AUS,
,,AUSGB22,Garg,Bruniges,AUS,
,,AUSGG14,Greg,Gardiner,AUS,
,,AUSIJ1,Iain,Jensen,AUS,
,,AUSJH28,James,Hardy,AUS,
,,AUSJP18,John,Parrington,AUS,
,,AUSLP4,Luke ,Payne,AUS,
,,AUSLP4,Luke,Payne,AUS,
,,AUSMB14,Matt,Brooman,AUS,
,,AUSMQ1,Michael,Quirk,AUS,
,,AUSMW41,Max,Whitnall,AUS,
,,AUSNJ2,Nick,Johnston,AUS,
,,AUSRC34,Reg ,Crick,AUS,
,,AUSSH38,Sandy ,Higgins,AUS,
,,AUSSM11,Stephen ,Mcconaghy,AUS,
,,,Austin,Powers,USA,
,,AUSTK17,Terry ,Kyrwood,AUS,
,,AUSTW21,Tom,Woods,AUS,
AUT 8921,1983,,Martin,Schmidt,AUT,
,,AUTJJ1,Julian,Jobstl,AUT,
,,,Axel ,Isler,GER,KSW
,,,Axel,Schult,GER,SVSF
,,,Aymeric ,Essertel,FRA,SRT
,,,-,Ayres,GBR,
BAR 8889,,,Jason,Tindale,BAR,
,,,-,Barankiewicz,POL,
,,,Barney,Harris,CAN,
,,,Barry,Owen,RSA,
,,,,Barteldt,GER,
,,,-,Barton,USA,
,,,Bastian,Lemorvan,FRA,
,,,,Bath,AUS,
,,,,Baylis,USA,
,,,-,Beardlee ,CAN,
,,,,Beardsley,USA,
,,,-,Beasley,GBR,
,,,-,Beaumont,RSA,
,,,Be,Di Pede,FRA,
,,,B,Edwards,AUS,
BEL 7015,,,-,Van De Poel,BEL,
BEL 7979 ,,,Frederic,Dignef,FRA,
BEL 8106,,,Benoit,Raucent,BEL,
BEL 8350,,,Bruno,Vaniekaut,BEL,
BEL 8352,,,Benoit,Raucent,BEL,ULYC
BEL 8463,,,Dowck,Van Hemel,BEL,
BEL 8536 ,,,Bart,Meynendonckx,BEL,
BEL 8543,,,Alain,Mineur,BEL,SNEH - Belgium
BEL 8553 ,,,Paul,Gorremans,BEL,
BEL 8553,,,Paul,Gorremans,BEL,
BEL 8553,,,Paul,Gorremans,BEL,SIROC
BEL 8613,1968 M,,Kim,Van Assche,BEL,
BEL 8625,1999 M,,Casper,Martens,BEL,
BEL 8742,,,Frederic,Decoq,BEL,SNEH - Belgium
BEL 8898,1997 M,,Bas,Van Assche,BEL,
BEL 9064,,,Philippe,Van Der Steen,BEL,SNEH - Belgium
BEL 9066,,,Geert,De Pauw,BEL,NNV - Belgium
,,,,Bell,USA,
,,,-,Bell,USA,
,,,Ben ,Davis,AUS,
,,,Ben ,Noble,AUS,
,,,Ben,Amos,AUS,
,,,Ben,Coates,GBR,
,,,Bengt,Sareyko,SWE,
,,,Bengt,Zachrisson,SWE,
,,,Ben,Spyker,AUS,
,,,-,Bentley,AUS,
,,,Bent,Lundsager,DEN,
BER 9176,11,,Gary,Taylor,BER,
,,,,Bergmann,GER,
,,,-,Berg,USA,
,,,Bernadette,Dekegariou,FRA,
,,,Bernard ,Edel,FRA,AC ALSACE LORRAINE
,,,Bernard ,Peuch ,FRA,
,,,Bernard,Le Guen,FRA,DAUPHINS WIND JOCON.
,,,-,Bertherat,SUI,
,,,-,Bertrand,FRA,
,,,Bertrand,Lapeyre,FRA,
,,,Bertrand,Lapeyre,FRA,S N P H
,,,,Bertrand,USA,
,,,Bev,Moss,GBR,
,,,B,Hare,AUS,
,,,B,Hillier ,AUS,
,,,Bill ,Erklends,USA,
,,,Bill ,Mckinney,USA,
,,,Bill,Coffin,CAN,
,,,,Billings,USA,
,,,Bill,Kennedy,AUS,
,,,Bill,Kenney,,
,,,Bill,Mc Kinney,USA,
,,,Bill,Mckinney,USA,
,,,Bill,Smith,USA,
,,,Birgit ,Hartmann,GER,
,,,Birgit,Hartmann,GER,
,,,Bjorn ,Schaar,GER,
,,,Bjorn,Nielsen,AUS,
,,,Björn,Pundars,FIN,
,,,Björn,Pundars,FIN,W SF
,,,Björn,Schaar,GBR,
,,,Björn,Schaar,GER,
,,,Björn,Schaar,GER,BSV
,,,Björn,Thews,SWE,
,,,B,Kelly,AUS,
,,,Blaine,Pedlow,USA,
,,,-,Blatchford,AUS,
,,,B.,Lightbourn,,
,,,B,Moon,AUS,
,,,Bob ,Franks,AUS,
,,,Bob,Findlay,CAN,
,,,Bob,Franks,AUS,
,,,Bob,Noyes,USA,
,,,Bob,Sutton,USA,
,,,Bob,Williams,USA,
,,,Bob,Wondolleck,,
,,,-,Boeger,GER,
,,,,Böhm,GER,
,,,Bo,Ringdahl,GER,
,,,-,Bourdon,FRA,
,,,-,Bourke,IRL,
,,,-,Bouvier ,FRA,
,,,,Bowden,AUS,
,,,,Boyle,CAN,
,,,-,Brack,GER,
,,,Brad,Clarke,AUS,
,,,Bradley,Clarke,AUS,
,,,Bradley,Greenrod,AUS,
,,,Brendan,Brittliffe,GBR,
,,,Brendan,Heussler,USA,
,,,Brendan,O'rielly,IRL,
,,,Brenda,Romans,GBR,
,,,Brett ,Boulton,AUS,S YC
,,,Brett,Boulton,AUS,
,,,Brett,Von Budenbrock,RSA,
,,,Brett,Wright,BER,
,,,Brian ,Haines,USA,
,,,Brian ,Jones,AUS,
,,,Brian,Haines,USA,
,,,Brian,Jones,AUS,
,,,Brian,Richmond,USA,
,,,Bronwyn ,Polkinghorne,AUS,
,,,Bruce,"Fleming,",USA,
,,,Bruce,Heckman,USA,
,,,Bruno ,Laudage,GER,HSC
,,,Bruno,Bonnet,FRA,
,,,-,Brun,SUI,
,,,,Buchan,USA,
,,,-,Burgin,GBR,
,,,,Burnard,USA,
,,,B,Vierth,GER,
,,,B,Webb,AUS,
,,,B,Whitbread,AUS,
,,,Byron,Mavrick,AUS,
,,,-,Cachoun ,USA,
,,,Cameron,Dibb,AUS,
,,,Cameron,Mcdonald,AUS,
CAN 7200 ,,USAAM,Alexander,Meller,USA,
CAN 7200,87,,Jeff,Boyd,CAN,
CAN 8192 ,,,John,Hayley,CAN,
CAN 8260,90,,Shona,Moss Lovshin,CAN,
CAN 8263 ,,USAAM,Alexander,Meller,USA,
CAN 8263,,USAAM,Alexander,Meller,USA,
CAN 8288,1970 M,,Robert,Bartlewski,CAN,
CAN 8368,77,,Paul,Place,CAN,
CAN 8600,42,,Marie,Gendron,CAN,
CAN 8681 ,,,Robin,Brown,CAN,
CAN 8755,86,,Brian,Trainor,CAN,
CAN 8755,,,Brian ,Trainor,CAN,
CAN 8755,,,Brian,Trainor,CAN,KITSILANO YACHT CLUB - Canada
CAN 8755,CAN 105,,Brian,Trainor,CAN,
CAN 8910 ,,,-,Janidlo,CAN,
CAN 8970,,CANRT4,Bob,Tennant,CAN,
CAN 8970,,CANRT4,Bob,Tennant,CAN,Canada
CAN 8970,,CANRT4,Robert,Tennant,CAN,
CAN 9138,79,,Marek,Balinski,CAN,
,,CANAG16,Adam,Gesing,CAN,
,,,-,Candela,ITA,
,,CANTB3,Trevor ,Baylis,CAN,
,,,Carl ,Uwe Böttner,GER,WSV1921
,,,Carl,Buchan,USA,
,,,-,Carr,GER,
,,,Carsten ,Petersen,DEN,
,,,Carsten,Seeger,GER,SVGS
,,,,Carvalho,RSA,
,,,-,Carvallo,FRA,
,,,Casey ,Smith,AUS,
,,,C,Brecknell,GBR,
,,,C,Briffoteaux,FRA,
,,,C,Davidson,AUS,
,,,-,Ces,FRA,
,,,Charles ,Dwyer,IRL,
